"Plot Title: 20449374"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
1553,03/22/19 02:01:30 AM,33041.7,28076.4,8.64,,,,
1554,03/22/19 02:11:30 AM,33041.7,28046.0,8.64,,,,
1555,03/22/19 02:21:30 AM,33041.7,28054.3,8.63,,,,
1556,03/22/19 02:31:30 AM,33041.7,28062.5,8.63,,,,
1557,03/22/19 02:41:30 AM,33041.7,28084.6,8.64,,,,
1558,03/22/19 02:51:30 AM,33041.7,28062.5,8.64,,,,
1559,03/22/19 03:01:30 AM,33041.7,28081.9,8.64,,,,
1560,03/22/19 03:11:30 AM,33041.7,28090.2,8.63,,,,
1561,03/22/19 03:21:30 AM,33041.7,28032.2,8.63,,,,
1562,03/22/19 03:31:30 AM,33041.7,28068.1,8.63,,,,
1563,03/22/19 03:41:30 AM,33041.7,28046.0,8.62,,,,
1564,03/22/19 03:51:30 AM,33041.7,28076.4,8.60,,,,
1565,03/22/19 04:01:30 AM,33041.7,28040.5,8.60,,,,
1566,03/22/19 04:11:30 AM,33041.7,28054.3,8.60,,,,
1567,03/22/19 04:21:30 AM,33041.7,28040.5,8.58,,,,
1568,03/22/19 04:31:30 AM,33041.7,28068.1,8.58,,,,
1569,03/22/19 04:41:30 AM,33041.7,28054.3,8.56,,,,
1570,03/22/19 04:51:30 AM,33041.7,28062.5,8.56,,,,
1571,03/22/19 05:01:30 AM,33041.7,28062.5,8.55,,,,
1572,03/22/19 05:11:30 AM,33041.7,28023.9,8.56,,,,
1573,03/22/19 05:21:30 AM,33041.7,28062.5,8.56,,,,
1574,03/22/19 05:31:30 AM,33041.7,28057.0,8.56,,,,
1575,03/22/19 05:41:30 AM,33041.7,28046.0,8.56,,,,
1576,03/22/19 05:51:30 AM,33041.7,28048.7,8.57,,,,
1577,03/22/19 06:01:30 AM,33041.7,28057.0,8.57,,,,
1578,03/22/19 06:11:30 AM,33041.7,28040.5,8.58,,,,
1579,03/22/19 06:21:30 AM,33041.7,28062.5,8.58,,,,
1580,03/22/19 06:31:30 AM,33041.7,28062.5,8.59,,,,
1581,03/22/19 06:41:30 AM,33041.7,28054.3,8.60,,,,
1582,03/22/19 06:51:30 AM,33041.7,28040.5,8.60,,,,
1583,03/22/19 07:01:30 AM,33041.7,28054.3,8.63,,,,
1584,03/22/19 07:11:30 AM,33041.7,28037.7,8.63,,,,
1585,03/22/19 07:21:30 AM,33041.7,28046.0,8.64,,,,
1586,03/22/19 07:31:30 AM,33041.7,28023.9,8.63,,,,
1587,03/22/19 07:41:30 AM,33041.7,28032.2,8.63,,,,
1588,03/22/19 07:51:30 AM,33041.7,28040.5,8.63,,,,
1589,03/22/19 08:01:30 AM,33041.7,28040.5,8.63,,,,
1590,03/22/19 08:11:30 AM,33041.7,28040.5,8.62,,,,
1591,03/22/19 08:21:30 AM,33041.7,28054.3,8.62,,,,
1592,03/22/19 08:31:30 AM,33041.7,28062.5,8.62,,,,
1593,03/22/19 08:41:30 AM,33041.7,28001.9,8.62,,,,
1594,03/22/19 08:51:30 AM,33041.7,28040.5,8.62,,,,
1595,03/22/19 09:01:30 AM,33041.7,28032.2,8.63,,,,
1596,03/22/19 09:11:30 AM,33041.7,28046.0,8.63,,,,
1597,03/22/19 09:21:30 AM,33041.7,28023.9,8.64,,,,
1598,03/22/19 09:31:30 AM,33041.7,28037.7,8.66,,,,
1599,03/22/19 09:41:30 AM,33041.7,28068.1,8.70,,,,
1600,03/22/19 09:51:30 AM,33041.7,28051.5,8.71,,,,
1601,03/22/19 10:01:30 AM,33041.7,28054.3,8.73,,,,
1602,03/22/19 10:11:30 AM,33041.7,28076.4,8.75,,,,
1603,03/22/19 10:21:30 AM,33041.7,28051.5,8.78,,,,
1604,03/22/19 10:31:30 AM,33041.7,28073.6,8.79,,,,
1605,03/22/19 10:41:30 AM,33041.7,28081.9,8.81,,,,
1606,03/22/19 10:51:30 AM,33041.7,28065.3,8.84,,,,
1607,03/22/19 11:01:30 AM,33041.7,28065.3,8.88,,,,
1608,03/22/19 11:11:30 AM,33041.7,28087.4,8.91,,,,
1609,03/22/19 11:21:30 AM,33041.7,28079.1,8.96,,,,
1610,03/22/19 11:31:30 AM,33041.7,28051.5,9.02,,,,
1611,03/22/19 11:41:30 AM,33041.7,28043.2,9.06,,,,
1612,03/22/19 11:51:30 AM,33041.7,28021.2,9.12,,,,
1613,03/22/19 12:01:30 PM,33041.7,28012.9,9.14,,,,
1614,03/22/19 12:11:30 PM,33041.7,28004.6,9.18,,,,
1615,03/22/19 12:21:30 PM,33041.7,27982.6,9.19,,,,
1616,03/22/19 12:31:30 PM,33041.7,28004.6,9.19,,,,
1617,03/22/19 12:41:30 PM,33041.7,28084.6,9.18,,,,
1618,03/22/19 12:51:30 PM,33041.7,28092.9,9.19,,,,
1619,03/22/19 01:01:30 PM,33041.7,28092.9,9.18,,,,
1620,03/22/19 01:11:30 PM,33041.7,28101.3,9.18,,,,
1621,03/22/19 01:21:30 PM,33041.7,28137.3,9.18,,,,
1622,03/22/19 01:31:30 PM,33041.7,28137.3,9.18,,,,
1623,03/22/19 01:41:30 PM,33041.7,28165.0,9.17,,,,
1624,03/22/19 01:51:30 PM,33041.7,28173.4,9.17,,,,
1625,03/22/19 02:01:30 PM,33041.7,28159.5,9.15,,,,
1626,03/22/19 02:11:30 PM,33041.7,28181.7,9.14,,,,
1627,03/22/19 02:21:30 PM,33041.7,28190.1,9.14,,,,
1628,03/22/19 02:31:30 PM,33041.7,28167.8,9.13,,,,
1629,03/22/19 02:41:30 PM,33041.7,28195.6,9.13,,,,
1630,03/22/19 02:51:30 PM,33041.7,28209.6,9.13,,,,
1631,03/22/19 03:01:30 PM,33041.7,28226.3,9.12,,,,
1632,03/22/19 03:11:30 PM,33041.7,28195.6,9.11,,,,
1633,03/22/19 03:21:30 PM,33041.7,28248.6,9.11,,,,
1634,03/22/19 03:31:30 PM,33041.7,28209.6,9.10,,,,
1635,03/22/19 03:41:30 PM,33041.7,28226.3,9.09,,,,
1636,03/22/19 03:51:30 PM,33041.7,28226.3,9.07,,,,
1637,03/22/19 04:01:30 PM,33041.7,28248.6,9.06,,,,
1638,03/22/19 04:11:30 PM,33041.7,28217.9,9.05,,,,
1639,03/22/19 04:21:30 PM,33041.7,28231.9,9.02,,,,
1640,03/22/19 04:31:30 PM,33041.7,28226.3,8.99,,,,
1641,03/22/19 04:41:30 PM,33041.7,28204.0,8.97,,,,
1642,03/22/19 04:51:30 PM,33041.7,28217.9,8.96,,,,
1643,03/22/19 05:01:30 PM,33041.7,28217.9,8.95,,,,
1644,03/22/19 05:11:30 PM,33041.7,28204.0,8.91,,,,
1645,03/22/19 05:21:30 PM,33041.7,28212.4,8.90,,,,
1646,03/22/19 05:31:30 PM,33041.7,28212.4,8.89,,,,
1647,03/22/19 05:41:30 PM,33041.7,28198.4,8.88,,,,
1648,03/22/19 05:51:30 PM,33041.7,28206.8,8.87,,,,
1649,03/22/19 06:01:30 PM,33041.7,28184.5,8.87,,,,
1650,03/22/19 06:11:30 PM,33041.7,28198.4,8.84,,,,
1651,03/22/19 06:21:30 PM,33041.7,28176.2,8.82,,,,
1652,03/22/19 06:31:30 PM,33041.7,28176.2,8.81,,,,
1653,03/22/19 06:41:30 PM,33041.7,28176.2,8.80,,,,
1654,03/22/19 06:51:30 PM,33041.7,28184.5,8.79,,,,
1655,03/22/19 07:01:30 PM,33041.7,28176.2,8.78,,,,
1656,03/22/19 07:11:30 PM,33041.7,28153.9,8.76,,,,
1657,03/22/19 07:21:30 PM,33041.7,28184.5,8.76,,,,
1658,03/22/19 07:31:30 PM,33041.7,28176.2,8.75,,,,
1659,03/22/19 07:41:30 PM,33041.7,28167.8,8.76,,,,
1660,03/22/19 07:51:30 PM,33041.7,28192.9,8.75,,,,
1661,03/22/19 08:01:30 PM,33041.7,28170.6,8.75,,,,
1662,03/22/19 08:11:30 PM,33041.7,28178.9,8.75,,,,
1663,03/22/19 08:21:30 PM,33041.7,28184.5,8.75,,,,
1664,03/22/19 08:31:30 PM,33041.7,28148.4,8.75,,,,
1665,03/22/19 08:41:30 PM,33041.7,28140.1,8.75,,,,
1666,03/22/19 08:51:30 PM,33041.7,28170.6,8.75,,,,
1667,03/22/19 09:01:30 PM,33041.7,28131.7,8.76,,,,
1668,03/22/19 09:11:30 PM,33041.7,28153.9,8.78,,,,
1669,03/22/19 09:21:30 PM,33041.7,28131.7,8.78,,,,
1670,03/22/19 09:31:30 PM,33041.7,28126.2,8.79,,,,
1671,03/22/19 09:41:30 PM,33041.7,28126.2,8.79,,,,
1672,03/22/19 09:51:30 PM,33041.7,28109.6,8.79,,,,
1673,03/22/19 10:01:30 PM,33041.7,28095.7,8.80,,,,
1674,03/22/19 10:11:30 PM,33041.7,28109.6,8.80,,,,
1675,03/22/19 10:21:30 PM,33041.7,28104.0,8.82,,,,
1676,03/22/19 10:31:30 PM,33041.7,28059.8,8.86,,,,
1677,03/22/19 10:41:30 PM,33041.7,28043.2,8.88,,,,
1678,03/22/19 10:51:30 PM,33041.7,28051.5,8.90,,,,
1679,03/22/19 11:01:30 PM,33041.7,28043.2,8.91,,,,
1680,03/22/19 11:11:30 PM,33041.7,28054.3,8.95,,,,
1681,03/22/19 11:21:30 PM,33041.7,28015.7,8.97,,,,
1682,03/22/19 11:31:30 PM,33041.7,28001.9,8.99,,,,
1683,03/22/19 11:41:30 PM,33041.7,27977.1,9.03,,,,
1684,03/22/19 11:51:30 PM,33041.7,27985.4,9.07,,,,
1685,03/23/19 12:01:30 AM,33041.7,27990.9,9.09,,,,
1686,03/23/19 12:11:30 AM,33041.7,27977.1,9.10,,,,
1687,03/23/19 12:21:30 AM,33041.7,27955.2,9.11,,,,
1688,03/23/19 12:31:30 AM,33041.7,27977.1,9.11,,,,
1689,03/23/19 12:41:30 AM,33041.7,27999.1,9.12,,,,
1690,03/23/19 12:51:30 AM,33041.7,27947.0,9.12,,,,
1691,03/23/19 01:01:30 AM,33041.7,27985.4,9.11,,,,
1692,03/23/19 01:11:30 AM,33041.7,27999.1,9.09,,,,
1693,03/23/19 01:21:30 AM,33041.7,27982.6,9.06,,,,
1694,03/23/19 01:31:30 AM,33041.7,28007.4,9.03,,,,
1695,03/23/19 01:41:30 AM,33041.7,28029.4,9.02,,,,
1696,03/23/19 01:51:30 AM,33041.7,27999.1,8.99,,,,
1697,03/23/19 02:01:30 AM,33041.7,28051.5,8.99,,,,
1698,03/23/19 02:11:30 AM,33041.7,28065.3,8.98,,,,
1699,03/23/19 02:21:30 AM,33041.7,28051.5,8.97,,,,
1700,03/23/19 02:31:30 AM,33041.7,28081.9,8.97,,,,
1701,03/23/19 02:41:30 AM,33041.7,28043.2,8.96,,,,
1702,03/23/19 02:51:30 AM,33041.7,28034.9,8.96,,,,
1703,03/23/19 03:01:30 AM,33041.7,28073.6,8.94,,,,
1704,03/23/19 03:11:30 AM,33041.7,28079.1,8.90,,,,
1705,03/23/19 03:21:30 AM,33041.7,28073.6,8.88,,,,
1706,03/23/19 03:31:30 AM,33041.7,28095.7,8.86,,,,
1707,03/23/19 03:41:30 AM,33041.7,28087.4,8.83,,,,
1708,03/23/19 03:51:30 AM,33041.7,28117.9,8.81,,,,
1709,03/23/19 04:01:30 AM,33041.7,28087.4,8.78,,,,
1710,03/23/19 04:11:30 AM,33041.7,28134.5,8.76,,,,
1711,03/23/19 04:21:30 AM,33041.7,28087.4,8.74,,,,
1712,03/23/19 04:31:30 AM,33041.7,28120.6,8.73,,,,
1713,03/23/19 04:41:30 AM,33041.7,28120.6,8.72,,,,
1714,03/23/19 04:51:30 AM,33041.7,28081.9,8.72,,,,
1715,03/23/19 05:01:30 AM,33041.7,28104.0,8.72,,,,
1716,03/23/19 05:11:30 AM,33041.7,28081.9,8.71,,,,
1717,03/23/19 05:21:30 AM,33041.7,28104.0,8.70,,,,
1718,03/23/19 05:31:30 AM,33041.7,28112.3,8.70,,,,
1719,03/23/19 05:41:30 AM,33041.7,28112.3,8.68,,,,
1720,03/23/19 05:51:30 AM,33041.7,28054.3,8.68,,,,
1721,03/23/19 06:01:30 AM,33041.7,28068.1,8.68,,,,
1722,03/23/19 06:11:30 AM,33041.7,28059.8,8.68,,,,
1723,03/23/19 06:21:30 AM,33041.7,28076.4,8.68,,,,
1724,03/23/19 06:31:30 AM,33041.7,28081.9,8.70,,,,
1725,03/23/19 06:41:30 AM,33041.7,28076.4,8.71,,,,
1726,03/23/19 06:51:30 AM,33041.7,28059.8,8.71,,,,
1727,03/23/19 07:01:30 AM,33041.7,28090.2,8.71,,,,
1728,03/23/19 07:11:30 AM,33041.7,27993.6,8.71,,,,
1729,03/23/19 07:21:30 AM,33041.7,28068.1,8.72,,,,
1730,03/23/19 07:31:30 AM,33041.7,28062.5,8.73,,,,
1731,03/23/19 07:41:30 AM,33041.7,28043.2,8.76,,,,
1732,03/23/19 07:51:30 AM,33041.7,28029.4,8.76,,,,
1733,03/23/19 08:01:30 AM,33041.7,28010.1,8.79,,,,
1734,03/23/19 08:11:30 AM,33041.7,28037.7,8.80,,,,
1735,03/23/19 08:21:30 AM,33041.7,28037.7,8.81,,,,
1736,03/23/19 08:31:30 AM,33041.7,28043.2,8.82,,,,
1737,03/23/19 08:41:30 AM,33041.7,28023.9,8.82,,,,
1738,03/23/19 08:51:30 AM,33041.7,28015.7,8.83,,,,
1739,03/23/19 09:01:30 AM,33041.7,28059.8,8.83,,,,
1740,03/23/19 09:11:30 AM,33041.7,28068.1,8.84,,,,
1741,03/23/19 09:21:30 AM,33041.7,28073.6,8.86,,,,
1742,03/23/19 09:31:30 AM,33041.7,28073.6,8.87,,,,
1743,03/23/19 09:41:30 AM,33041.7,28095.7,8.87,,,,
1744,03/23/19 09:51:30 AM,33041.7,28104.0,8.87,,,,
1745,03/23/19 10:01:30 AM,33041.7,28087.4,8.86,,,,
1746,03/23/19 10:11:30 AM,33041.7,28109.6,8.86,,,,
1747,03/23/19 10:21:30 AM,33041.7,28101.3,8.87,,,,
1748,03/23/19 10:31:30 AM,33041.7,28131.7,8.87,,,,
1749,03/23/19 10:41:30 AM,33041.7,28131.7,8.87,,,,
1750,03/23/19 10:51:30 AM,33041.7,28153.9,8.88,,,,
1751,03/23/19 11:01:30 AM,33041.7,28140.1,8.90,,,,
1752,03/23/19 11:11:30 AM,33041.7,28117.9,8.95,,,,
1753,03/23/19 11:21:30 AM,33041.7,28109.6,8.99,,,,
1754,03/23/19 11:31:30 AM,33041.7,28117.9,9.05,,,,
1755,03/23/19 11:41:30 AM,33041.7,28073.6,9.07,,,,
1756,03/23/19 11:51:30 AM,33041.7,28095.7,9.11,,,,
1757,03/23/19 12:01:30 PM,33041.7,28062.5,9.14,,,,
1758,03/23/19 12:11:30 PM,33041.7,28062.5,9.19,,,,
1759,03/23/19 12:21:30 PM,33041.7,28018.4,9.25,,,,
1760,03/23/19 12:31:30 PM,33041.7,28032.2,9.28,,,,
1761,03/23/19 12:41:30 PM,33041.7,28032.2,9.30,,,,
1762,03/23/19 12:51:30 PM,33041.7,28040.5,9.33,,,,
1763,03/23/19 01:01:30 PM,33041.7,28032.2,9.35,,,,
1764,03/23/19 01:11:30 PM,33041.7,28001.9,9.36,,,,
1765,03/23/19 01:21:30 PM,33041.7,28048.7,9.37,,,,
1766,03/23/19 01:31:30 PM,33041.7,28084.6,9.36,,,,
1767,03/23/19 01:41:30 PM,33041.7,28062.5,9.34,,,,
1768,03/23/19 01:51:30 PM,33041.7,28081.9,9.32,,,,
1769,03/23/19 02:01:30 PM,33041.7,28112.3,9.29,,,,
1770,03/23/19 02:11:30 PM,33041.7,28134.5,9.27,,,,
1771,03/23/19 02:21:30 PM,33041.7,28142.8,9.25,,,,
1772,03/23/19 02:31:30 PM,33041.7,28159.5,9.25,,,,
1773,03/23/19 02:41:30 PM,33041.7,28178.9,9.22,,,,
1774,03/23/19 02:51:30 PM,33041.7,28178.9,9.21,,,,
1775,03/23/19 03:01:30 PM,33041.7,28178.9,9.21,,,,
1776,03/23/19 03:11:30 PM,33041.7,28217.9,9.20,,,,
1777,03/23/19 03:21:30 PM,33041.7,28187.3,9.20,,,,
1778,03/23/19 03:31:30 PM,33041.7,28209.6,9.20,,,,
1779,03/23/19 03:41:30 PM,33041.7,28223.5,9.19,,,,
1780,03/23/19 03:51:30 PM,33041.7,28223.5,9.20,,,,
1781,03/23/19 04:01:30 PM,33041.7,28217.9,9.20,,,,
1782,03/23/19 04:11:30 PM,33041.7,28209.6,9.20,,,,
1783,03/23/19 04:21:30 PM,33041.7,28231.9,9.20,,,,
1784,03/23/19 04:31:30 PM,33041.7,28215.1,9.20,,,,
1785,03/23/19 04:41:30 PM,33041.7,28209.6,9.20,,,,
1786,03/23/19 04:51:30 PM,33041.7,28217.9,9.21,,,,
1787,03/23/19 05:01:30 PM,33041.7,28215.1,9.20,,,,
1788,03/23/19 05:11:30 PM,33041.7,28226.3,9.19,,,,
1789,03/23/19 05:21:30 PM,33041.7,28209.6,9.18,,,,
1790,03/23/19 05:31:30 PM,33041.7,28209.6,9.14,,,,
1791,03/23/19 05:41:30 PM,33041.7,28226.3,9.13,,,,
1792,03/23/19 05:51:30 PM,33041.7,28201.2,9.10,,,,
1793,03/23/19 06:01:30 PM,33041.7,28204.0,9.10,,,,
1794,03/23/19 06:11:30 PM,33041.7,28231.9,9.09,,,,
1795,03/23/19 06:21:30 PM,33041.7,28231.9,9.07,,,,
1796,03/23/19 06:31:30 PM,33041.7,28226.3,9.05,,,,
1797,03/23/19 06:41:30 PM,33041.7,28234.7,9.04,,,,
1798,03/23/19 06:51:30 PM,33041.7,28209.6,9.02,,,,
1799,03/23/19 07:01:30 PM,33041.7,28190.1,8.97,,,,
1800,03/23/19 07:11:30 PM,33041.7,28204.0,8.95,,,,
1801,03/23/19 07:21:30 PM,33041.7,28190.1,8.91,,,,
1802,03/23/19 07:31:30 PM,33041.7,28212.4,8.89,,,,
1803,03/23/19 07:41:30 PM,33041.7,28198.4,8.86,,,,
1804,03/23/19 07:51:30 PM,33041.7,28198.4,8.82,,,,
1805,03/23/19 08:01:30 PM,33041.7,28198.4,8.80,,,,
1806,03/23/19 08:11:30 PM,33041.7,28176.2,8.78,,,,
1807,03/23/19 08:21:30 PM,33041.7,28170.6,8.76,,,,
1808,03/23/19 08:31:30 PM,33041.7,28176.2,8.76,,,,
1809,03/23/19 08:41:30 PM,33041.7,28145.6,8.76,,,,
1810,03/23/19 08:51:30 PM,33041.7,28140.1,8.80,,,,
1811,03/23/19 09:01:30 PM,33041.7,28117.9,8.83,,,,
1812,03/23/19 09:11:30 PM,33041.7,28109.6,8.84,,,,
1813,03/23/19 09:21:30 PM,33041.7,28123.4,8.87,,,,
1814,03/23/19 09:31:30 PM,33041.7,28123.4,8.89,,,,
1815,03/23/19 09:41:30 PM,33041.7,28129.0,8.90,,,,
1816,03/23/19 09:51:30 PM,33041.7,28117.9,8.91,,,,
1817,03/23/19 10:01:30 PM,33041.7,28126.2,8.96,,,,
1818,03/23/19 10:11:30 PM,33041.7,28131.7,8.98,,,,
1819,03/23/19 10:21:30 PM,33041.7,28123.4,8.99,,,,
1820,03/23/19 10:31:30 PM,33041.7,28109.6,8.97,,,,
1821,03/23/19 10:41:30 PM,33041.7,28131.7,8.96,,,,
1822,03/23/19 10:51:30 PM,33041.7,28101.3,8.96,,,,
1823,03/23/19 11:01:30 PM,33041.7,28092.9,8.96,,,,
1824,03/23/19 11:11:30 PM,33041.7,28095.7,8.96,,,,
1825,03/23/19 11:21:30 PM,33041.7,28109.6,8.99,,,,
1826,03/23/19 11:31:30 PM,33041.7,28087.4,9.02,,,,
1827,03/23/19 11:41:30 PM,33041.7,28101.3,9.04,,,,
1828,03/23/19 11:51:30 PM,33041.7,28065.3,9.05,,,,
1829,03/24/19 12:01:30 AM,33041.7,28034.9,9.05,,,,
1830,03/24/19 12:11:30 AM,33041.7,28043.2,9.06,,,,
1831,03/24/19 12:21:30 AM,33041.7,28051.5,9.05,,,,
1832,03/24/19 12:31:30 AM,33041.7,28034.9,9.04,,,,
1833,03/24/19 12:41:30 AM,33041.7,28034.9,9.04,,,,
1834,03/24/19 12:51:30 AM,33041.7,28034.9,9.04,,,,
1835,03/24/19 01:01:30 AM,33041.7,28057.0,9.03,,,,
1836,03/24/19 01:11:30 AM,33041.7,28034.9,9.03,,,,
1837,03/24/19 01:21:30 AM,33041.7,28057.0,9.02,,,,
1838,03/24/19 01:31:30 AM,33041.7,28043.2,9.02,,,,
1839,03/24/19 01:41:30 AM,33041.7,28048.7,9.02,,,,
1840,03/24/19 01:51:30 AM,33041.7,28073.6,9.01,,,,
1841,03/24/19 02:01:30 AM,33041.7,28065.3,8.99,,,,
1842,03/24/19 02:11:30 AM,33041.7,28065.3,8.99,,,,
1843,03/24/19 02:21:30 AM,33041.7,28057.0,8.98,,,,
1844,03/24/19 02:31:30 AM,33041.7,28065.3,8.98,,,,
1845,03/24/19 02:41:30 AM,33041.7,28073.6,8.96,,,,
1846,03/24/19 02:51:30 AM,33041.7,28095.7,8.95,,,,
1847,03/24/19 03:01:30 AM,33041.7,28081.9,8.94,,,,
1848,03/24/19 03:11:30 AM,33041.7,28104.0,8.94,,,,
1849,03/24/19 03:21:30 AM,33041.7,28087.4,8.93,,,,
1850,03/24/19 03:31:30 AM,33041.7,28051.5,8.93,,,,
1851,03/24/19 03:41:30 AM,33041.7,28079.1,8.93,,,,
1852,03/24/19 03:51:30 AM,33041.7,28095.7,8.91,,,,
1853,03/24/19 04:01:30 AM,33041.7,28079.1,8.91,,,,
1854,03/24/19 04:11:30 AM,33041.7,28101.3,8.89,,,,
1855,03/24/19 04:21:30 AM,33041.7,28104.0,8.89,,,,
1856,03/24/19 04:31:30 AM,33041.7,28079.1,8.88,,,,
1857,03/24/19 04:41:30 AM,33041.7,28065.3,8.87,,,,
1858,03/24/19 04:51:30 AM,33041.7,28079.1,8.86,,,,
1859,03/24/19 05:01:30 AM,33041.7,28095.7,8.86,,,,
1860,03/24/19 05:11:30 AM,33041.7,28087.4,8.87,,,,
1861,03/24/19 05:21:30 AM,33041.7,28104.0,8.87,,,,
1862,03/24/19 05:31:30 AM,33041.7,28104.0,8.87,,,,
1863,03/24/19 05:41:30 AM,33041.7,28104.0,8.88,,,,
1864,03/24/19 05:51:30 AM,33041.7,28095.7,8.88,,,,
1865,03/24/19 06:01:30 AM,33041.7,28073.6,8.89,,,,
1866,03/24/19 06:11:30 AM,33041.7,28081.9,8.89,,,,
1867,03/24/19 06:21:30 AM,33041.7,28081.9,8.89,,,,
1868,03/24/19 06:31:30 AM,33041.7,28095.7,8.89,,,,
1869,03/24/19 06:41:30 AM,33041.7,28095.7,8.87,,,,
1870,03/24/19 06:51:30 AM,33041.7,28087.4,8.87,,,,
1871,03/24/19 07:01:30 AM,33041.7,28087.4,8.86,,,,
1872,03/24/19 07:11:30 AM,33041.7,28104.0,8.84,,,,
1873,03/24/19 07:21:30 AM,33041.7,28095.7,8.83,,,,
1874,03/24/19 07:31:30 AM,33041.7,28098.5,8.82,,,,
1875,03/24/19 07:41:30 AM,33041.7,28076.4,8.81,,,,
1876,03/24/19 07:51:30 AM,33041.7,28081.9,8.80,,,,
1877,03/24/19 08:01:30 AM,33041.7,28081.9,8.80,,,,
1878,03/24/19 08:11:30 AM,33041.7,28073.6,8.79,,,,
1879,03/24/19 08:21:30 AM,33041.7,28109.6,8.78,,,,
1880,03/24/19 08:31:30 AM,33041.7,28095.7,8.75,,,,
1881,03/24/19 08:41:30 AM,33041.7,28117.9,8.75,,,,
1882,03/24/19 08:51:30 AM,33041.7,28126.2,8.73,,,,
1883,03/24/19 09:01:30 AM,33041.7,28109.6,8.72,,,,
1884,03/24/19 09:11:30 AM,33041.7,28117.9,8.71,,,,
1885,03/24/19 09:21:30 AM,33041.7,28112.3,8.72,,,,
1886,03/24/19 09:31:30 AM,33041.7,28134.5,8.71,,,,
1887,03/24/19 09:41:30 AM,33041.7,28156.7,8.72,,,,
1888,03/24/19 09:51:30 AM,33041.7,28153.9,8.73,,,,
1889,03/24/19 10:01:30 AM,33041.7,28140.1,8.74,,,,
1890,03/24/19 10:11:30 AM,33041.7,28162.3,8.76,,,,
1891,03/24/19 10:21:30 AM,33041.7,28145.6,8.79,,,,
1892,03/24/19 10:31:30 AM,33041.7,28145.6,8.82,,,,
1893,03/24/19 10:41:30 AM,33041.7,28153.9,8.84,,,,
1894,03/24/19 10:51:30 AM,33041.7,28167.8,8.86,,,,
1895,03/24/19 11:01:30 AM,33041.7,28170.6,8.87,,,,
1896,03/24/19 11:11:30 AM,33041.7,28204.0,8.89,,,,
1897,03/24/19 11:21:30 AM,33041.7,28190.1,8.90,,,,
1898,03/24/19 11:31:30 AM,33041.7,28181.7,8.91,,,,
1899,03/24/19 11:41:30 AM,33041.7,28198.4,8.94,,,,
1900,03/24/19 11:51:30 AM,33041.7,28195.6,8.94,,,,
1901,03/24/19 12:01:30 PM,33041.7,28198.4,8.96,,,,
1902,03/24/19 12:11:30 PM,33041.7,28190.1,8.97,,,,
1903,03/24/19 12:21:30 PM,33041.7,28206.8,8.99,,,,
1904,03/24/19 12:31:30 PM,33041.7,28173.4,9.01,,,,
1905,03/24/19 12:41:30 PM,33041.7,28190.1,9.03,,,,
1906,03/24/19 12:51:30 PM,33041.7,28165.0,9.04,,,,
1907,03/24/19 01:01:30 PM,33041.7,28173.4,9.06,,,,
1908,03/24/19 01:11:30 PM,33041.7,28167.8,9.07,,,,
1909,03/24/19 01:21:30 PM,33041.7,28190.1,9.09,,,,
1910,03/24/19 01:31:30 PM,33041.7,28167.8,9.09,,,,
1911,03/24/19 01:41:30 PM,33041.7,28190.1,9.09,,,,
1912,03/24/19 01:51:30 PM,33041.7,28173.4,9.09,,,,
1913,03/24/19 02:01:30 PM,33041.7,28181.7,9.09,,,,
1914,03/24/19 02:11:30 PM,33041.7,28220.7,9.10,,,,
1915,03/24/19 02:21:30 PM,33041.7,28240.2,9.10,,,,
1916,03/24/19 02:31:30 PM,33041.7,28226.3,9.10,,,,
1917,03/24/19 02:41:30 PM,33041.7,28231.9,9.09,,,,
1918,03/24/19 02:51:30 PM,33041.7,28226.3,9.09,,,,
1919,03/24/19 03:01:30 PM,33041.7,28226.3,9.09,,,,
1920,03/24/19 03:11:30 PM,33041.7,28226.3,9.09,,,,
1921,03/24/19 03:21:30 PM,33041.7,28231.9,9.07,,,,
1922,03/24/19 03:31:30 PM,33041.7,28243.0,9.07,,,,
1923,03/24/19 03:41:30 PM,33041.7,28248.6,9.06,,,,
1924,03/24/19 03:51:30 PM,33041.7,28265.4,9.07,,,,
1925,03/24/19 04:01:30 PM,33041.7,28262.6,9.07,,,,
1926,03/24/19 04:11:30 PM,33041.7,28231.9,9.07,,,,
1927,03/24/19 04:21:30 PM,33041.7,28254.2,9.09,,,,
1928,03/24/19 04:31:30 PM,33041.7,28262.6,9.10,,,,
1929,03/24/19 04:41:30 PM,33041.7,28248.6,9.11,,,,
1930,03/24/19 04:51:30 PM,33041.7,28240.2,9.10,,,,
1931,03/24/19 05:01:30 PM,33041.7,28248.6,9.10,,,,
1932,03/24/19 05:11:30 PM,33041.7,28240.2,9.11,,,,
1933,03/24/19 05:21:30 PM,33041.7,28248.6,9.10,,,,
1934,03/24/19 05:31:30 PM,33041.7,28254.2,9.10,,,,
1935,03/24/19 05:41:30 PM,33041.7,28204.0,9.09,,,,
